Dormstart_date,Firstread_date,Strain,Rep,Inoculum,Dilution,Colonies
24-May-13,22-Apr-15,KBS0701,5,20,0,6
24-May-13,22-Apr-15,KBS0701,6,20,0,11
11-Feb-13,23-Apr-15,KBS0715,1,50,2,225
11-Feb-13,23-Apr-15,KBS0715,2,50,2,128
11-Feb-13,23-Apr-15,KBS0715,3,50,2,160
11-Feb-13,23-Apr-15,KBS0715,4,50,2,221
8-Feb-13,23-Apr-15,KBS0713,1,100,3,71
8-Feb-13,23-Apr-15,KBS0713,2,100,3,26
8-Feb-13,23-Apr-15,KBS0713,3,100,3,239
8-Feb-13,23-Apr-15,KBS0713,4,100,3,84
6-Mar-13,27-Apr-15,KBS0702,3,50,3,91
6-Mar-13,27-Apr-15,KBS0702,4,50,3,70
6-Mar-13,27-Apr-15,KBS0702,5,50,2,27
6-Mar-13,27-Apr-15,KBS0702,6,50,2,48
27-Feb-13,27-Apr-15,KBS0801,1,100,3,31
27-Feb-13,27-Apr-15,KBS0801,2,100,3,116
27-Feb-13,27-Apr-15,KBS0801,3,100,3,87
27-Feb-13,27-Apr-15,KBS0801,4,100,3,57
1-Feb-13,29-Apr-15,KBS0705,2,100,3,213
1-Feb-13,29-Apr-15,KBS0705,3,100,3,44
1-Feb-13,29-Apr-15,KBS0705,4,20,2,7
13-Aug-13,29-Apr-15,KBS0711W,1,100,2,96
13-Aug-13,29-Apr-15,KBS0711W,2,100,2,104
13-Aug-13,29-Apr-15,KBS0711W,3,100,2,36
13-Aug-13,29-Apr-15,KBS0711W,4,50,2,190
12-Feb-13,29-Apr-15,KBS0721,1,50,2,1
12-Feb-13,29-Apr-15,KBS0721,2,50,2,6
12-Feb-13,29-Apr-15,KBS0721,3,50,2,63
12-Feb-13,29-Apr-15,KBS0721,4,50,2,5
7-Mar-13,29-Apr-15,KBS0802,1,100,2,9
7-Mar-13,29-Apr-15,KBS0802,2,100,2,47
7-Mar-13,29-Apr-15,KBS0802,3,100,2,44
7-Mar-13,29-Apr-15,KBS0802,4,100,2,6
8-Mar-13,29-Apr-15,KBS0812,1,50,3,96
8-Mar-13,29-Apr-15,KBS0812,2,50,3,101
8-Mar-13,29-Apr-15,KBS0812,3,50,3,87
8-Mar-13,29-Apr-15,KBS0812,4,50,3,102
13-Feb-13,30-Apr-15,KBS0724,1,20,1,209
13-Feb-13,30-Apr-15,KBS0724,2,20,1,325
13-Feb-13,30-Apr-15,KBS0724,3,20,1,59
13-Feb-13,30-Apr-15,KBS0724,4,20,1,275
28-Feb-13,6-May-15,KBS0706,1,100,3,69
28-Feb-13,6-May-15,KBS0706,2,100,3,116
28-Feb-13,6-May-15,KBS0706,3,100,3,119
28-Feb-13,6-May-15,KBS0706,4,100,3,62
5-Apr-13,6-May-15,ATCC13985,1,50,3,39
5-Apr-13,6-May-15,ATCC13985,2,50,3,49
15-Aug-13,6-May-15,ATCC13985,3,50,3,68
15-Aug-13,6-May-15,ATCC13985,4,50,3,12
5-Apr-13,6-May-15,ATCC43928,1,20,1,327
5-Apr-13,6-May-15,ATCC43928,2,20,1,242
15-Aug-13,6-May-15,ATCC43928,3,100,4,31
15-Aug-13,6-May-15,ATCC43928,4,100,4,63
19-Jul-13,7-May-15,KBS0711,10,100,3,38
19-Jul-13,7-May-15,KBS0711,11,100,3,55
24-Jan-13,7-May-15,KBS0711,1,100,2,23
24-Jan-13,7-May-15,KBS0711,2,100,2,71
24-Jan-13,7-May-15,KBS0711,3,100,2,151
11-Jan-13,8-May-15,KBS0710,1,20,2,78
11-Jan-13,8-May-15,KBS0710,2,20,2,81
22-Jan-13,8-May-15,KBS0710,3,20,1,217
22-Jan-13,8-May-15,KBS0710,4,20,1,43
25-Jan-13,8-May-15,KBS0712,1,50,3,12
25-Jan-13,8-May-15,KBS0712,2,50,3,32
25-Jan-13,8-May-15,KBS0712,3,50,3,7
25-Jan-13,8-May-15,KBS0712,4,100,4,11
18-Jan-13,8-May-15,KBS0701,1,50,0,133
18-Jan-13,8-May-15,KBS0701,2,50,0,42
24-May-13,8-May-15,KBS0701,5,20,0,328
24-May-13,8-May-15,KBS0701,6,20,0,137
11-Feb-13,8-May-15,KBS0715,1,50,2,180
11-Feb-13,8-May-15,KBS0715,2,50,2,59
11-Feb-13,8-May-15,KBS0715,3,50,2,112
11-Feb-13,8-May-15,KBS0715,4,50,2,132
12-Feb-13,13-May-15,KBS0721,1,50,2,24
12-Feb-13,13-May-15,KBS0721,2,50,2,98
12-Feb-13,13-May-15,KBS0721,3,50,2,112
12-Feb-13,13-May-15,KBS0721,4,50,2,91
18-Jan-13,13-May-15,KBS0703,1,50,3,70
18-Jan-13,13-May-15,KBS0703,2,50,3,83
18-Jan-13,13-May-15,KBS0702,1,50,2,12
18-Jan-13,13-May-15,KBS0702,2,50,2,64
15-Feb-13,13-May-15,KBS0703,3,50,3,126
15-Feb-13,13-May-15,KBS0703,4,50,3,124
13-Aug-13,14-May-15,KBS0711W,1,100,2,257
13-Aug-13,14-May-15,KBS0711W,2,100,2,81
13-Aug-13,14-May-15,KBS0711W,3,100,2,312
13-Aug-13,14-May-15,KBS0711W,4,50,2,172
18-Feb-13,14-May-15,KBS0722,1,20,3,44
18-Feb-13,14-May-15,KBS0722,2,20,3,124
18-Feb-13,14-May-15,KBS0722,3,20,3,92
18-Feb-13,14-May-15,KBS0722,4,20,3,88
7-Mar-13,14-May-15,KBS0802,1,20,1,37
7-Mar-13,14-May-15,KBS0802,2,20,1,18
7-Mar-13,14-May-15,KBS0802,3,20,1,23
7-Mar-13,14-May-15,KBS0802,4,20,1,105
8-Mar-13,14-May-15,KBS0812,1,50,3,104
8-Mar-13,14-May-15,KBS0812,2,50,3,99
8-Mar-13,14-May-15,KBS0812,3,50,3,87
8-Mar-13,14-May-15,KBS0812,4,50,3,76
8-Feb-13,15-May-15,KBS0713,1,100,3,83
8-Feb-13,15-May-15,KBS0713,2,100,3,25
8-Feb-13,15-May-15,KBS0713,3,100,3,214
8-Feb-13,15-May-15,KBS0713,4,100,3,102
18-Jan-13,15-May-15,KBS0707,1,50,2,167
18-Jan-13,15-May-15,KBS0707,2,100,2,240
18-Jan-13,15-May-15,KBS0707,3,100,2,36
18-Jan-13,15-May-15,KBS0707,4,50,2,28
6-Mar-13,18-May-15,KBS0702,3,50,3,80
6-Mar-13,18-May-15,KBS0702,4,50,3,64
6-Mar-13,18-May-15,KBS0702,5,50,2,243
6-Mar-13,18-May-15,KBS0702,6,50,2,31
27-Feb-13,18-May-15,KBS0801,1,100,3,129
27-Feb-13,18-May-15,KBS0801,2,100,3,81
27-Feb-13,18-May-15,KBS0801,3,100,3,95
27-Feb-13,18-May-15,KBS0801,4,100,3,99
5-Apr-13,20-May-15,ATCC13985,1,50,3,99
5-Apr-13,20-May-15,ATCC13985,2,50,3,42
15-Aug-13,20-May-15,ATCC13985,3,50,3,42
15-Aug-13,20-May-15,ATCC13985,4,50,3,132
5-Apr-13,20-May-15,ATCC43928,1,20,1,118
5-Apr-13,20-May-15,ATCC43928,2,20,1,43
15-Aug-13,20-May-15,ATCC43928,3,20,3,47
15-Aug-13,20-May-15,ATCC43928,4,100,4,48
11-Feb-13,21-May-15,KBS0715,1,50,2,246
11-Feb-13,21-May-15,KBS0715,2,50,2,83
11-Feb-13,21-May-15,KBS0715,3,50,2,147
11-Feb-13,21-May-15,KBS0715,4,50,2,177
19-Jul-13,21-May-15,KBS0711,10,100,3,56
19-Jul-13,21-May-15,KBS0711,11,100,3,28
24-Jan-13,21-May-15,KBS0711,1,100,2,38
24-Jan-13,21-May-15,KBS0711,2,100,2,63
24-Jan-13,21-May-15,KBS0711,3,100,2,147
13-Feb-13,21-May-15,KBS0724,1,20,1,212
13-Feb-13,21-May-15,KBS0724,2,20,1,246
13-Feb-13,21-May-15,KBS0724,3,20,1,76
13-Feb-13,21-May-15,KBS0724,4,20,1,397
18-Jan-13,22-May-15,KBS0701,1,50,0,122
18-Jan-13,22-May-15,KBS0701,2,50,0,88
24-May-13,22-May-15,KBS0701,5,20,0,313
24-May-13,22-May-15,KBS0701,6,20,0,156
28-Feb-13,28-May-15,KBS0706,1,50,3,70
28-Feb-13,28-May-15,KBS0706,2,50,3,27
28-Feb-13,28-May-15,KBS0706,3,50,3,42
28-Feb-13,28-May-15,KBS0706,4,50,3,33
12-Feb-13,28-May-15,KBS0721,1,50,2,5
12-Feb-13,28-May-15,KBS0721,2,50,2,33
12-Feb-13,28-May-15,KBS0721,3,50,2,31
12-Feb-13,28-May-15,KBS0721,4,50,2,14
11-Jan-13,28-May-15,KBS0710,1,20,2,92
11-Jan-13,28-May-15,KBS0710,2,20,2,22
22-Jan-13,28-May-15,KBS0710,3,20,1,225
22-Jan-13,28-May-15,KBS0710,4,20,1,33
13-Aug-13,29-May-15,KBS0711W,1,100,2,368
13-Aug-13,29-May-15,KBS0711W,2,100,2,18
13-Aug-13,29-May-15,KBS0711W,3,100,2,94
13-Aug-13,29-May-15,KBS0711W,4,50,2,6
7-Mar-13,29-May-15,KBS0802,1,20,1,22
7-Mar-13,29-May-15,KBS0802,2,20,1,68
7-Mar-13,29-May-15,KBS0802,3,20,1,9
7-Mar-13,29-May-15,KBS0802,4,20,1,35
8-Mar-13,29-May-15,KBS0812,1,50,3,105
8-Mar-13,29-May-15,KBS0812,2,50,3,134
8-Mar-13,29-May-15,KBS0812,3,50,3,85
8-Mar-13,29-May-15,KBS0812,4,50,3,75
25-Jan-13,29-May-15,KBS0712,1,100,3,48
25-Jan-13,29-May-15,KBS0712,2,100,3,49
25-Jan-13,29-May-15,KBS0712,3,100,3,72
25-Jan-13,29-May-15,KBS0712,4,100,4,22
1-Feb-13,1-Jun-15,KBS0705,2,100,3,92
1-Feb-13,1-Jun-15,KBS0705,3,50,2,142
1-Feb-13,1-Jun-15,KBS0705,4,10,2,14
18-Jan-13,1-Jun-15,KBS0703,1,50,3,69
18-Jan-13,1-Jun-15,KBS0703,2,50,3,48
15-Feb-13,1-Jun-15,KBS0703,3,50,2,628
15-Feb-13,1-Jun-15,KBS0703,4,50,2,524
5-Apr-13,2-Jun-15,ATCC13985,1,50,3,89
5-Apr-13,2-Jun-15,ATCC13985,2,50,3,122
15-Aug-13,2-Jun-15,ATCC13985,3,50,3,13
15-Aug-13,2-Jun-15,ATCC13985,4,50,3,72
5-Apr-13,2-Jun-15,ATCC43928,1,20,1,202
5-Apr-13,2-Jun-15,ATCC43928,2,20,1,143
15-Aug-13,2-Jun-15,ATCC43928,3,100,3,151
15-Aug-13,2-Jun-15,ATCC43928,4,100,3,180
19-Jul-13,21-May-15,KBS0711,10,100,3,53
19-Jul-13,21-May-15,KBS0711,11,100,3,64
24-Jan-13,21-May-15,KBS0711,1,100,2,33
24-Jan-13,21-May-15,KBS0711,2,100,2,89
24-Jan-13,21-May-15,KBS0711,3,100,2,160
11-Feb-13,4-Jun-15,KBS0715,1,50,2,229
11-Feb-13,4-Jun-15,KBS0715,2,50,2,130
11-Feb-13,4-Jun-15,KBS0715,3,50,2,134
11-Feb-13,4-Jun-15,KBS0715,4,50,2,183
18-Jan-13,4-Jun-15,KBS0707,1,50,2,99
18-Jan-13,4-Jun-15,KBS0707,2,100,2,110
18-Jan-13,4-Jun-15,KBS0707,3,100,2,24
18-Jan-13,4-Jun-15,KBS0707,4,50,2,80
18-Feb-13,4-Jun-15,KBS0722,1,20,3,31
18-Feb-13,4-Jun-15,KBS0722,2,20,3,125
18-Feb-13,4-Jun-15,KBS0722,3,20,3,66
18-Feb-13,4-Jun-15,KBS0722,4,20,3,68
18-Jan-13,5-Jun-15,KBS0701,1,50,0,139
18-Jan-13,5-Jun-15,KBS0701,2,50,0,104
24-May-13,5-Jun-15,KBS0701,5,50,0,238
24-May-13,5-Jun-15,KBS0701,6,50,0,173
8-Feb-13,5-Jun-15,KBS0713,1,100,3,105
8-Feb-13,5-Jun-15,KBS0713,2,100,3,46
8-Feb-13,5-Jun-15,KBS0713,3,100,3,225
8-Feb-13,5-Jun-15,KBS0713,4,100,3,73
1-Feb-13,8-Jun-15,KBS0705,2,20,2,227
1-Feb-13,8-Jun-15,KBS0705,3,20,2,220
1-Feb-13,8-Jun-15,KBS0705,4,100,2,140
18-Jan-13,8-Jun-15,KBS0702,1,50,3,6
18-Jan-13,8-Jun-15,KBS0702,2,50,3,25
6-Mar-13,8-Jun-15,KBS0702,3,50,2,446
6-Mar-13,8-Jun-15,KBS0702,4,50,2,414
6-Mar-13,8-Jun-15,KBS0702,5,50,2,254
6-Mar-13,8-Jun-15,KBS0702,6,50,2,63
27-Feb-13,8-Jun-15,KBS0801,1,100,3,122
27-Feb-13,8-Jun-15,KBS0801,2,100,3,104
27-Feb-13,8-Jun-15,KBS0801,3,100,3,134
27-Feb-13,8-Jun-15,KBS0801,4,100,3,145
12-Feb-13,10-Jun-15,KBS0721,1,100,2,53
12-Feb-13,10-Jun-15,KBS0721,2,100,2,472
12-Feb-13,10-Jun-15,KBS0721,3,100,2,356
12-Feb-13,10-Jun-15,KBS0721,4,100,2,39
13-Aug-13,10-Jun-15,KBS0711W,1,100,2,247
13-Aug-13,10-Jun-15,KBS0711W,2,100,2,100
13-Aug-13,10-Jun-15,KBS0711W,3,100,2,99
13-Aug-13,10-Jun-15,KBS0711W,4,50,2,235
7-Mar-13,10-Jun-15,KBS0802,1,50,1,132
7-Mar-13,10-Jun-15,KBS0802,2,50,1,171
7-Mar-13,10-Jun-15,KBS0802,3,50,1,297
7-Mar-13,10-Jun-15,KBS0802,4,50,1,101
8-Mar-13,10-Jun-15,KBS0812,1,50,3,109
8-Mar-13,10-Jun-15,KBS0812,2,50,3,108
8-Mar-13,10-Jun-15,KBS0812,3,50,3,115
8-Mar-13,10-Jun-15,KBS0812,4,50,3,110
13-Feb-13,11-Jun-15,KBS0724,1,10,1,36
13-Feb-13,11-Jun-15,KBS0724,2,10,1,36
13-Feb-13,11-Jun-15,KBS0724,3,10,1,8
13-Feb-13,11-Jun-15,KBS0724,4,10,1,23
28-Feb-13,17-Jun-15,KBS0706,1,50,3,68
28-Feb-13,17-Jun-15,KBS0706,2,50,3,55
28-Feb-13,17-Jun-15,KBS0706,3,50,3,76
28-Feb-13,17-Jun-15,KBS0706,4,50,3,56
5-Apr-13,17-Jun-15,ATCC13985,1,50,3,233
5-Apr-13,17-Jun-15,ATCC13985,2,50,3,256
15-Aug-13,17-Jun-15,ATCC13985,3,50,3,256
15-Aug-13,17-Jun-15,ATCC13985,4,50,3,300
5-Apr-13,17-Jun-15,ATCC43928,1,20,1,62
5-Apr-13,17-Jun-15,ATCC43928,2,20,1,10
15-Aug-13,17-Jun-15,ATCC43928,3,100,3,326
15-Aug-13,17-Jun-15,ATCC43928,4,100,3,478
11-Jan-13,18-Jun-15,KBS0710,1,20,2,205
11-Jan-13,18-Jun-15,KBS0710,2,20,2,374
22-Jan-13,18-Jun-15,KBS0710,3,20,1,299
22-Jan-13,18-Jun-15,KBS0710,4,20,1,152
19-Jul-13,19-Jun-15,KBS0711,10,100,3,111
19-Jul-13,19-Jun-15,KBS0711,11,100,3,100
24-Jan-13,19-Jun-15,KBS0711,1,50,2,59
24-Jan-13,19-Jun-15,KBS0711,2,50,2,53
24-Jan-13,19-Jun-15,KBS0711,3,50,2,93
11-Feb-13,19-Jun-15,KBS0715,1,50,2,224
11-Feb-13,19-Jun-15,KBS0715,2,50,2,94
11-Feb-13,19-Jun-15,KBS0715,3,50,2,164
11-Feb-13,19-Jun-15,KBS0715,4,50,2,145
18-Jan-13,22-Jun-15,KBS0701,1,50,0,156
18-Jan-13,22-Jun-15,KBS0701,2,50,0,55
24-May-13,22-Jun-15,KBS0701,5,50,0,196
24-May-13,22-Jun-15,KBS0701,6,50,0,99
18-Jan-13,22-Jun-15,KBS0703,1,50,3,86
18-Jan-13,22-Jun-15,KBS0703,2,50,3,47
15-Feb-13,22-Jun-15,KBS0703,3,50,3,140
15-Feb-13,22-Jun-15,KBS0703,4,50,3,159
12-Feb-13,24-Jun-15,KBS0721,1,100,2,144
12-Feb-13,24-Jun-15,KBS0721,2,100,2,360
12-Feb-13,24-Jun-15,KBS0721,3,100,2,372
12-Feb-13,24-Jun-15,KBS0721,4,100,2,214
18-Jan-13,24-Jun-15,KBS0707,1,50,2,443
18-Jan-13,24-Jun-15,KBS0707,2,100,2,816
18-Jan-13,24-Jun-15,KBS0707,3,100,2,167
18-Jan-13,24-Jun-15,KBS0707,4,50,2,209
13-Aug-13,25-Jun-15,KBS0711W,1,100,2,354
13-Aug-13,25-Jun-15,KBS0711W,2,100,2,117
13-Aug-13,25-Jun-15,KBS0711W,3,100,2,341
13-Aug-13,25-Jun-15,KBS0711W,4,50,2,218
7-Mar-13,25-Jun-15,KBS0802,1,50,2,320
7-Mar-13,25-Jun-15,KBS0802,2,50,2,308
7-Mar-13,25-Jun-15,KBS0802,3,50,2,423
7-Mar-13,25-Jun-15,KBS0802,4,50,2,600
8-Mar-13,25-Jun-15,KBS0812,1,50,3,94
8-Mar-13,25-Jun-15,KBS0812,2,50,3,92
8-Mar-13,25-Jun-15,KBS0812,3,50,3,117
8-Mar-13,25-Jun-15,KBS0812,4,50,3,108
18-Feb-13,25-Jun-15,KBS0722,1,20,3,50
18-Feb-13,25-Jun-15,KBS0722,2,20,3,108
18-Feb-13,25-Jun-15,KBS0722,3,20,3,129
18-Feb-13,25-Jun-15,KBS0722,4,20,3,38
8-Feb-13,25-Jun-15,KBS0713,1,100,3,123
8-Feb-13,25-Jun-15,KBS0713,2,100,3,75
8-Feb-13,25-Jun-15,KBS0713,3,100,3,382
8-Feb-13,25-Jun-15,KBS0713,4,100,3,99
1-Feb-13,27-Jun-15,KBS0705,2,100,3,242
1-Feb-13,27-Jun-15,KBS0705,3,20,2,319
1-Feb-13,27-Jun-15,KBS0705,4,20,2,105
18-Jan-13,27-Jun-15,KBS0702,1,50,2,47
18-Jan-13,27-Jun-15,KBS0702,2,50,2,202
6-Mar-13,27-Jun-15,KBS0702,3,50,3,89
6-Mar-13,27-Jun-15,KBS0702,4,50,3,75
6-Mar-13,27-Jun-15,KBS0702,5,50,2,292
6-Mar-13,27-Jun-15,KBS0702,6,50,2,69
27-Feb-13,27-Jun-15,KBS0801,1,100,3,99
27-Feb-13,27-Jun-15,KBS0801,2,100,3,78
27-Feb-13,27-Jun-15,KBS0801,3,100,3,97
27-Feb-13,27-Jun-15,KBS0801,4,100,3,111
5-Apr-13,13-Jul-15,ATCC13985,1,50,3,52
5-Apr-13,13-Jul-15,ATCC13985,2,50,3,117
15-Aug-13,13-Jul-15,ATCC13985,3,50,3,81
15-Aug-13,13-Jul-15,ATCC13985,4,50,3,333
5-Apr-13,13-Jul-15,ATCC43928,1,20,1,356
5-Apr-13,13-Jul-15,ATCC43928,2,20,1,202
15-Aug-13,13-Jul-15,ATCC43928,3,100,3,101
15-Aug-13,13-Jul-15,ATCC43928,4,100,3,434
13-Feb-13,13-Jul-15,KBS0724,1,10,1,160
13-Feb-13,13-Jul-15,KBS0724,2,10,1,211
13-Feb-13,13-Jul-15,KBS0724,3,10,1,31
13-Feb-13,13-Jul-15,KBS0724,4,10,1,86
11-Feb-13,14-Jul-15,KBS0715,1,50,2,163
11-Feb-13,14-Jul-15,KBS0715,2,50,2,81
11-Feb-13,14-Jul-15,KBS0715,3,50,2,192
11-Feb-13,14-Jul-15,KBS0715,4,50,2,139
18-Jan-13,14-Jul-15,KBS0701,1,50,0,274
18-Jan-13,14-Jul-15,KBS0701,2,50,0,273
24-May-13,14-Jul-15,KBS0701,5,50,0,652
24-May-13,14-Jul-15,KBS0701,6,50,0,97
19-Jul-13,15-Jul-15,KBS0711,10,100,3,89
19-Jul-13,15-Jul-15,KBS0711,11,100,3,72
24-Jan-13,15-Jul-15,KBS0711,1,100,2,126
24-Jan-13,15-Jul-15,KBS0711,2,100,2,111
24-Jan-13,15-Jul-15,KBS0711,3,100,2,289
12-Feb-13,15-Jul-15,KBS0721,1,100,2,70
12-Feb-13,15-Jul-15,KBS0721,2,20,2,73
12-Feb-13,15-Jul-15,KBS0721,3,20,2,34
12-Feb-13,15-Jul-15,KBS0721,4,20,2,83
13-Aug-13,15-Jul-15,KBS0711W,1,100,2,160
13-Aug-13,15-Jul-15,KBS0711W,2,100,2,214
13-Aug-13,15-Jul-15,KBS0711W,3,100,2,151
13-Aug-13,15-Jul-15,KBS0711W,4,50,2,181
7-Mar-13,15-Jul-15,KBS0802,1,50,2,528
7-Mar-13,15-Jul-15,KBS0802,2,50,2,520
7-Mar-13,15-Jul-15,KBS0802,3,50,2,440
7-Mar-13,15-Jul-15,KBS0802,4,50,2,408
8-Mar-13,15-Jul-15,KBS0812,1,50,3,103
8-Mar-13,15-Jul-15,KBS0812,2,50,3,144
8-Mar-13,15-Jul-15,KBS0812,3,50,3,102
8-Mar-13,15-Jul-15,KBS0812,4,50,3,78
11-Jan-13,15-Jul-15,KBS0710,1,20,2,114
11-Jan-13,15-Jul-15,KBS0710,2,20,2,152
22-Jan-13,15-Jul-15,KBS0710,3,20,1,256
22-Jan-13,15-Jul-15,KBS0710,4,20,1,236
18-Jan-13,17-Jul-15,KBS0703,1,50,3,109
18-Jan-13,17-Jul-15,KBS0703,2,50,3,96
15-Feb-13,17-Jul-15,KBS0703,3,50,3,94
15-Feb-13,17-Jul-15,KBS0703,4,50,3,143
18-Jan-13,17-Jul-15,KBS0707,1,50,2,59
18-Jan-13,17-Jul-15,KBS0707,2,100,2,324
18-Jan-13,17-Jul-15,KBS0707,3,100,2,97
18-Jan-13,17-Jul-15,KBS0707,4,50,2,200
8-Feb-13,17-Jul-15,KBS0713,1,100,3,93
8-Feb-13,17-Jul-15,KBS0713,2,100,3,101
8-Feb-13,17-Jul-15,KBS0713,3,100,3,337
8-Feb-13,17-Jul-15,KBS0713,4,100,3,150
18-Feb-13,23-Jul-15,KBS0722,1,20,3,152
18-Feb-13,23-Jul-15,KBS0722,2,20,3,181
18-Feb-13,23-Jul-15,KBS0722,3,20,3,56
18-Feb-13,23-Jul-15,KBS0722,4,20,3,76
18-Jan-13,23-Jul-15,KBS0702,1,50,2,55
18-Jan-13,23-Jul-15,KBS0702,2,50,2,206
6-Mar-13,23-Jul-15,KBS0702,3,50,3,53
6-Mar-13,23-Jul-15,KBS0702,4,50,3,85
6-Mar-13,23-Jul-15,KBS0702,5,50,2,268
6-Mar-13,23-Jul-15,KBS0702,6,50,2,69
27-Feb-13,23-Jul-15,KBS0801,1,100,3,198
27-Feb-13,23-Jul-15,KBS0801,2,100,3,83
27-Feb-13,23-Jul-15,KBS0801,3,100,3,192
27-Feb-13,23-Jul-15,KBS0801,4,100,3,174
25-Jan-13,23-Jul-15,KBS0712,2,50,2,154
25-Jan-13,23-Jul-15,KBS0712,4,50,2,198
5-Apr-13,24-Jul-15,ATCC13985,1,50,2,148
5-Apr-13,25-Jul-15,ATCC13985,2,50,2,348
15-Aug-13,25-Jul-15,ATCC13985,3,50,3,212
15-Aug-13,25-Jul-15,ATCC13985,4,50,3,50
5-Apr-13,25-Jul-15,ATCC43928,1,50,2,39
5-Apr-13,25-Jul-15,ATCC43928,2,50,2,45
15-Aug-13,25-Jul-15,ATCC43928,3,100,3,52
15-Aug-13,25-Jul-15,ATCC43928,4,100,3,417
28-Feb-13,27-Jul-15,KBS0706,1,50,2,45
28-Feb-13,27-Jul-15,KBS0706,2,50,2,42
28-Feb-13,27-Jul-15,KBS0706,3,50,3,74
28-Feb-13,27-Jul-15,KBS0706,4,50,3,45
1-Feb-13,27-Jul-15,KBS0705,2,100,3,298
1-Feb-13,27-Jul-15,KBS0705,3,20,2,142
1-Feb-13,27-Jul-15,KBS0705,4,20,2,71
11-Feb-13,30-Jul-15,KBS0715,1,50,2,214
11-Feb-13,30-Jul-15,KBS0715,2,50,2,100
11-Feb-13,30-Jul-15,KBS0715,3,50,2,150
11-Feb-13,30-Jul-15,KBS0715,4,50,2,145
18-Jan-13,30-Jul-15,KBS0701,1,50,0,271
18-Jan-13,30-Jul-15,KBS0701,2,50,0,108
24-May-13,30-Jul-15,KBS0701,5,20,0,128
24-May-13,30-Jul-15,KBS0701,6,50,0,69
19-Jul-13,31-Jul-15,KBS0711,10,100,3,18
19-Jul-13,31-Jul-15,KBS0711,11,100,3,58
24-Jan-13,31-Jul-15,KBS0711,1,100,2,30
24-Jan-13,31-Jul-15,KBS0711,2,100,2,82
24-Jan-13,31-Jul-15,KBS0711,3,100,2,206
12-Feb-13,31-Jul-15,KBS0721,1,100,2,5
12-Feb-13,31-Jul-15,KBS0721,2,20,2,38
12-Feb-13,31-Jul-15,KBS0721,3,20,2,52
12-Feb-13,31-Jul-15,KBS0721,4,20,2,19
13-Aug-13,31-Jul-15,KBS0711W,1,100,2,23
13-Aug-13,31-Jul-15,KBS0711W,2,100,2,211
13-Aug-13,31-Jul-15,KBS0711W,3,100,2,189
13-Aug-13,31-Jul-15,KBS0711W,4,50,2,194
7-Mar-13,31-Jul-15,KBS0802,1,20,2,36
7-Mar-13,31-Jul-15,KBS0802,2,20,2,177
7-Mar-13,31-Jul-15,KBS0802,3,20,2,196
7-Mar-13,31-Jul-15,KBS0802,4,20,2,70
8-Mar-13,31-Jul-15,KBS0812,1,50,3,106
8-Mar-13,31-Jul-15,KBS0812,2,50,3,121
8-Mar-13,31-Jul-15,KBS0812,3,50,3,89
8-Mar-13,31-Jul-15,KBS0812,4,50,3,88
13-Feb-13,5-Aug-15,KBS0724,1,10,1,138
13-Feb-13,5-Aug-15,KBS0724,2,10,1,214
13-Feb-13,5-Aug-15,KBS0724,3,10,1,89
13-Feb-13,5-Aug-15,KBS0724,4,10,1,269
8-Feb-13,5-Aug-15,KBS0713,1,100,3,193
8-Feb-13,5-Aug-15,KBS0713,2,100,3,41
8-Feb-13,5-Aug-15,KBS0713,3,100,3,516
8-Feb-13,5-Aug-15,KBS0713,4,100,3,7
25-Jan-13,5-Aug-15,KBS0712,1,100,3,72
25-Jan-13,5-Aug-15,KBS0712,2,100,3,155
25-Jan-13,5-Aug-15,KBS0712,3,100,3,69
25-Jan-13,5-Aug-15,KBS0712,4,100,3,311
18-Jan-13,6-Aug-15,KBS0707,1,50,2,178
18-Jan-13,6-Aug-15,KBS0707,2,100,2,238
18-Jan-13,6-Aug-15,KBS0707,3,100,2,117
18-Jan-13,6-Aug-15,KBS0707,4,50,2,343
5-Apr-13,6-Aug-15,ATCC13985,1,10,2,226
5-Apr-13,6-Aug-15,ATCC13985,2,10,2,256
15-Aug-13,6-Aug-15,ATCC13985,3,50,3,246
15-Aug-13,6-Aug-15,ATCC13985,4,50,3,20
5-Apr-13,6-Aug-15,ATCC43928,1,50,2,163
5-Apr-13,6-Aug-15,ATCC43928,2,50,2,112
15-Aug-13,6-Aug-15,ATCC43928,3,100,3,155
15-Aug-13,6-Aug-15,ATCC43928,4,100,3,225
18-Jan-13,7-Aug-15,KBS0703,1,50,3,74
18-Jan-13,7-Aug-15,KBS0703,2,50,3,72
15-Feb-13,7-Aug-15,KBS0703,3,50,3,155
15-Feb-13,7-Aug-15,KBS0703,4,50,3,133
11-Feb-13,12-Aug-15,KBS0715,1,50,2,139
11-Feb-13,12-Aug-15,KBS0715,2,50,2,50
11-Feb-13,12-Aug-15,KBS0715,3,50,2,110
11-Feb-13,12-Aug-15,KBS0715,4,50,2,124
11-Jan-13,12-Aug-15,KBS0710,1,10,2,9
11-Jan-13,12-Aug-15,KBS0710,2,10,2,65
22-Jan-13,12-Aug-15,KBS0710,3,10,1,50
22-Jan-13,12-Aug-15,KBS0710,4,10,1,10
18-Feb-13,13-Aug-15,KBS0722,1,20,3,37
18-Feb-13,13-Aug-15,KBS0722,2,20,3,154
18-Feb-13,13-Aug-15,KBS0722,3,20,3,127
